slowly	O
,	O
for	O
she	O
had	O
plenty	O
of	O
time	O
as	O
she	O
went	O
down	O
to	O
look	O
about	O
her	O
and	O
to	O
wonder	O
what	O
was	O
going	O
to	O
happen	O
next.	O

First	O
,	O
she	O
tried	O
to	O
look	O
down	O
and	O
make	O
out	O
what	O
she	O
was	O
coming	O
to	O
,	O
but	O
it	O
was	O
too	O
dark	O
to	O
see	O
anything	O
;	O
then	O
she	O
looked	O
at	O
the	O
sides	O
of	O
the	O
well	O
,	O
and	O
noticed	O
that	O
they	O
were	O
filled	O
with	O
cupboards	O
and	O
book-shelves	O
;	O
here	O
and	O
there	O
she	O
saw	O
maps	O
and	O
pictures	O
hung	O
upon	O
pegs.	O

She	O
took	O
down	O
a	O
jar	O
from	O
one	O
of	O
the	O
shelves	O
as	O
she	O
passed	O
;	O
it	O
was	O
labelled	O
"	O
ORANGE	O
MARMALADE	O
"	O
,	O
but	O
to	O
her	O
great	O
disappointment	O
it	O
was	O
empty	O
:	O
she	O
did	O
not	O
like	O
to	O
drop	O
the	O
jar	O
for	O
fear	O
of	O
killing	O
somebody	O
underneath	O
,	O
so	O
managed	O
to	O
put	O
it	O
into	O
one	O
of	O
the	O
cupboards	O
as	O
she	O
fell	O
past	O
it.	O

"	O
Well	B-QUOTE
!	I-QUOTE

"	O
thought	O
Alice	O
to	O
herself	O
,	O
"	O
after	B-QUOTE
such	I-QUOTE
a	I-QUOTE
fall	I-QUOTE
as	I-QUOTE
this	I-QUOTE
,	I-QUOTE
I	I-QUOTE
shall	I-QUOTE
think	I-QUOTE
nothing	I-QUOTE
of	I-QUOTE
tumbling	I-QUOTE
down	I-QUOTE
stairs	I-QUOTE
!	I-QUOTE

How	I-QUOTE
brave	I-QUOTE
they	I-QUOTE
'll	I-QUOTE
all	I-QUOTE
think	I-QUOTE
me	I-QUOTE
at	I-QUOTE
home	I-QUOTE
!	I-QUOTE

Why	I-QUOTE
,	I-QUOTE
I	I-QUOTE
would	I-QUOTE
n't	I-QUOTE
say	I-QUOTE
anything	I-QUOTE
about	I-QUOTE
it	I-QUOTE
,	I-QUOTE
even	I-QUOTE
if	I-QUOTE
I	I-QUOTE
fell	I-QUOTE
off	I-QUOTE
the	I-QUOTE
top	I-QUOTE
of	I-QUOTE
the	I-QUOTE
house	I-QUOTE
!	I-QUOTE

"	O
(	O
Which	O
was	O
very	O
likely	O
true.	O

)	O
Down	O
,	O
down	O
,	O
down.	O

Would	O
the	O
fall	O
_never_	O
come	O
to	O
an	O
end	O
?	O

"	O
I	B-QUOTE
wonder	I-QUOTE
how	I-QUOTE
many	I-QUOTE
miles	I-QUOTE
I	I-QUOTE
've	I-QUOTE
fallen	I-QUOTE
by	I-QUOTE
this	I-QUOTE
time	I-QUOTE
?	I-QUOTE

"	O
she	O
said	O
aloud.	O

"	O
I	B-QUOTE
must	I-QUOTE
be	I-QUOTE
getting	I-QUOTE
somewhere	I-QUOTE
near	I-QUOTE
the	I-QUOTE
centre	I-QUOTE
of	I-QUOTE
the	I-QUOTE
earth.	I-QUOTE

Let	I-QUOTE
me	I-QUOTE
see	I-QUOTE
:	I-QUOTE
that	I-QUOTE
would	I-QUOTE
be	I-QUOTE
four	I-QUOTE
thousand	I-QUOTE
miles	I-QUOTE
down	I-QUOTE
,	I-QUOTE
I	I-QUOTE
think	I-QUOTE
--	I-QUOTE
"	O
(	O
for	O
,	O
you	O
see	O
,	O
Alice	O
had	O
learnt	O
several	O
things	O
of	O
this	O
sort	O
in	O
her	O
lessons	O
in	O
the	O
schoolroom	O
,	O
and	O
though	O
this	O
was	O
not	O
a	O
_very_	O
good	O
opportunity	O
for	O
showing	O
off	O
her	O
knowledge	O
,	O
as	O
there	O
was	O
no	O
one	O
to	O
listen	O
to	O
her	O
,	O
still	O
it	O
was	O
good	O
practice	O
to	O
say	O
it	O
over	O
)	O
"	O
--	B-QUOTE
yes	I-QUOTE
,	I-QUOTE
that	I-QUOTE
's	I-QUOTE
about	I-QUOTE
the	I-QUOTE
right	I-QUOTE
distance	I-QUOTE
--	I-QUOTE
but	I-QUOTE
then	I-QUOTE
I	I-QUOTE
wonder	I-QUOTE
what	I-QUOTE
Latitude	I-QUOTE
or	I-QUOTE
Longitude	I-QUOTE
I	I-QUOTE
've	I-QUOTE
got	I-QUOTE
to	I-QUOTE
?	I-QUOTE

"	O
(	O
Alice	O
had	O
no	O
idea	O
what	O
Latitude	O
was	O
,	O
or	O
Longitude	O
either	O
,	O
but	O
thought	O
they	O
were	O
nice	O
grand	O
words	O
to	O
say.	O

)	O
Presently	O
she	O
began	O
again.	O

"	O
I	B-QUOTE
wonder	I-QUOTE
if	I-QUOTE
I	I-QUOTE
shall	I-QUOTE
fall	I-QUOTE
right	I-QUOTE
_through_	I-QUOTE
the	I-QUOTE
earth	I-QUOTE
!	I-QUOTE

How	I-QUOTE
funny	I-QUOTE
it	I-QUOTE
'll	I-QUOTE
seem	I-QUOTE
to	I-QUOTE
come	I-QUOTE
out	I-QUOTE
among	I-QUOTE
the	I-QUOTE
people	I-QUOTE
that	I-QUOTE
walk	I-QUOTE
with	I-QUOTE
their	I-QUOTE
heads	I-QUOTE
downward	I-QUOTE
!	I-QUOTE

The	I-QUOTE
Antipathies	I-QUOTE
,	I-QUOTE
I	I-QUOTE
think	I-QUOTE
--	I-QUOTE
"	O
(	O
she	O
was	O
rather	O
glad	O
there	O
_was_	O
no	O
one	O
listening	O
,	O
this	O
time	O
,	O
as	O
it	O
did	O
n't	O
sound	O
at	O
all	O
the	O
right	O
word	O
)	O
"	O
--	B-QUOTE
but	I-QUOTE
I	I-QUOTE
shall	I-QUOTE
have	I-QUOTE
to	I-QUOTE
ask	I-QUOTE
them	I-QUOTE
what	I-QUOTE
the	I-QUOTE
name	I-QUOTE
of	I-QUOTE
the	I-QUOTE
country	I-QUOTE
is	I-QUOTE
,	I-QUOTE
you	I-QUOTE
know.	I-QUOTE

Please	I-QUOTE
,	I-QUOTE
Ma'am	I-QUOTE
,	I-QUOTE
is	I-QUOTE
this	I-QUOTE
New	I-QUOTE
Zealand	I-QUOTE
or	I-QUOTE
Australia	I-QUOTE
?	I-QUOTE

"	O
(	O
and	O
she	O
tried	O
to	O
curtsey	O
as	O
she	O
spoke	O
--	O
fancy	O
_curtseying_	O
as	O
you	O
're	O
falling	O
through	O
the	O
air	O
!	O

Do	O
you	O
think	O
you	O
could	O
manage	O
it	O
?	O

)	O
"	O
And	B-QUOTE
what	I-QUOTE
an	I-QUOTE
ignorant	I-QUOTE
little	I-QUOTE
girl	I-QUOTE
she	I-QUOTE
'll	I-QUOTE
think	I-QUOTE
me	I-QUOTE
for	I-QUOTE
asking	I-QUOTE
!	I-QUOTE

No	I-QUOTE
,	I-QUOTE
it	I-QUOTE
'll	I-QUOTE
never	I-QUOTE
do	I-QUOTE
to	I-QUOTE
ask	I-QUOTE
:	I-QUOTE
perhaps	I-QUOTE
I	I-QUOTE
shall	I-QUOTE
see	I-QUOTE
it	I-QUOTE
written	I-QUOTE
up	I-QUOTE
somewhere.	I-QUOTE

"	O
Down	O
,	O
down	O
,	O
down.	O

There	O
was	O
nothing	O
else	O
to	O
do	O
,	O
so	O
Alice	O
soon	O
began	O
talking	O
again.	O

"	O
Dinah	B-QUOTE
'll	I-QUOTE
miss	I-QUOTE
me	I-QUOTE
very	I-QUOTE
much	I-QUOTE
to-night	I-QUOTE
,	I-QUOTE
I	I-QUOTE
should	I-QUOTE
think	I-QUOTE
!	I-QUOTE

"	O
(	O
Dinah	O
was	O
the	O
cat.	O

)	O
"	O
I	B-QUOTE
hope	I-QUOTE
they	I-QUOTE
'll	I-QUOTE
remember	I-QUOTE
her	I-QUOTE
saucer	I-QUOTE
of	I-QUOTE
milk	I-QUOTE
at	I-QUOTE
tea-time.	I-QUOTE

Dinah	I-QUOTE
my	I-QUOTE
dear	I-QUOTE
!	I-QUOTE

I	I-QUOTE
wish	I-QUOTE
you	I-QUOTE
were	I-QUOTE
down	I-QUOTE
here	I-QUOTE
with	I-QUOTE
me	I-QUOTE
!	I-QUOTE

There	I-QUOTE
are	I-QUOTE
no	I-QUOTE
mice	I-QUOTE
in	I-QUOTE
the	I-QUOTE
air	I-QUOTE
,	I-QUOTE
I	I-QUOTE
'm	I-QUOTE
afraid	I-QUOTE
,	I-QUOTE
but	I-QUOTE
you	I-QUOTE
might	I-QUOTE
catch	I-QUOTE
a	I-QUOTE
bat	I-QUOTE
,	I-QUOTE
and	I-QUOTE
that	I-QUOTE
's	I-QUOTE
very	I-QUOTE
like	I-QUOTE
a	I-QUOTE
mouse	I-QUOTE
,	I-QUOTE
you	I-QUOTE
know.	I-QUOTE

But	I-QUOTE
do	I-QUOTE
cats	I-QUOTE
eat	I-QUOTE
bats	I-QUOTE
,	I-QUOTE
I	I-QUOTE
wonder	I-QUOTE
?	I-QUOTE

"	O
And	O
here	O
Alice	O
began	O
to	O
get	O
rather	O
sleepy	O
,	O
and	O
went	O
on	O
saying	O
to	O
herself	O
,	O
in	O
a	O
dreamy	O
sort	O
of	O
way	O
,	O
"	O
Do	B-QUOTE
cats	I-QUOTE
eat	I-QUOTE
bats	I-QUOTE
?	I-QUOTE

Do	I-QUOTE
cats	I-QUOTE
eat	I-QUOTE
bats	I-QUOTE
?	I-QUOTE

"	O
and	O
sometimes	O
,	O
"	O
Do	B-QUOTE
bats	I-QUOTE
eat	I-QUOTE
cats	I-QUOTE
?	I-QUOTE

"	O
for	O
,	O
you	O
see	O
,	O
as	O
she	O
could	O
n't	O
answer	O
either	O
question	O
,	O
it	O
did	O
n't	O
much	O
matter	O
which	O
way	O
she	O
put	O
it.	O

She	O
felt	O
that	O
she	O
was	O
dozing	O
off	O
,	O
and	O
had	O
just	O
begun	O
to	O
dream	O
that	O
she	O
was	O
walking	O
hand	O
in	O
hand	O
with	O
Dinah	O
,	O
and	O
saying	O
to	O
her	O
very	O
earnestly	O
,	O
"	O
Now	B-QUOTE
,	I-QUOTE
Dinah	I-QUOTE
,	I-QUOTE
tell	I-QUOTE
me	I-QUOTE
the	I-QUOTE
truth	I-QUOTE
:	I-QUOTE
did	I-QUOTE
you	I-QUOTE
ever	I-QUOTE
eat	I-QUOTE
a	I-QUOTE
bat	I-QUOTE
?	I-QUOTE

"	O
when	O
suddenly	O
,	O
thump	O
!	O

thump	O
!	O

down	O
she	O
came	O
upon	O
a	O
heap	O
of	O
sticks	O
and	O
dry	O
leaves	O
,	O
and	O
the	O
fall	O
was	O
over.	O

Alice	O
was	O
not	O
a	O
bit	O
hurt	O
,	O
and	O
she	O
jumped	O
up	O
on	O
to	O
her	O
feet	O
in	O
a	O
moment	O
:	O
she	O
looked	O
up	O
,	O
but	O
it	O
was	O
all	O
dark	O
overhead	O
;	O
before	O
her	O
was	O
another	O
long	O
passage	O
,	O
and	O
the	O
White	O
Rabbit	O
was	O
still	O
in	O
sight	O
,	O
hurrying	O
down	O
it.	O

There	O
was	O
not	O
a	O
moment	O
to	O
be	O
lost	O
:	O
away	O
went	O
Alice	O
like	O
the	O
wind	O
,	O
and	O
was	O
just	O
in	O
time	O
to	O
hear	O
it	O
say	O
,	O
as	O
it	O
turned	O
a	O
corner	O
,	O
"	O
Oh	B-QUOTE
my	I-QUOTE
ears	I-QUOTE
and	I-QUOTE
whiskers	I-QUOTE
,	I-QUOTE
how	I-QUOTE
late	I-QUOTE
it	I-QUOTE
's	I-QUOTE
getting	I-QUOTE
!	I-QUOTE

"	O
She	O
was	O
close	O
behind	O
it	O
when	O
she	O
turned	O
the	O
corner	O
,	O
but	O
the	O
Rabbit	O
was	O
no	O
longer	O
to	O
be	O
seen	O
:	O
she	O
found	O
herself	O
in	O
a	O
long	O
,	O
low	O
hall	O
,	O
which	O
was	O
lit	O
up	O
by	O
a	O
row	O
of	O
lamps	O
hanging	O
from	O
the	O
roof.	O

There	O
were	O
doors	O
all	O
round	O
the	O
hall	O
,	O
but	O
they	O
were	O
all	O
locked	O
;	O
and	O
when	O
Alice	O
had	O
been	O
all	O
the	O
way	O
down	O
one	O
side	O
and	O
up	O
the	O
other	O
,	O
trying	O
every	O
door	O
,	O
she	O
walked	O
sadly	O
down	O
the	O
middle	O
,	O
wondering	O
how	O
she	O
was	O
ever	O
to	O
get	O
out	O
again.	O

Suddenly	O
she	O
came	O
upon	O
a	O
little	O
three-legged	O
table	O
,	O
all	O
made	O
of	O
solid	O
glass	O
;	O
there	O
was	O
nothing	O
on	O
it	O
except	O
a	O
tiny	O
golden	O
key	O
,	O
and	O
Alice	O
's	O
first	O
thought	O
was	O
that	O
it	O
might	O
belong	O
to	O
one	O
of	O
the	O
doors	O
of	O
the	O
hall	O
;	O
but	O
,	O
alas	O
!	O

either	O
the	O
locks	O
were	O
too	O
large	O
,	O
or	O
the	O
key	O
was	O
too	O
small	O
,	O
but	O
at	O
any	O
rate	O
it	O
would	O
not	O
open	O
any	O
of	O
them.	O

However	O
,	O
on	O
the	O
second	O
time	O
round	O
,	O
she	O
came	O
upon	O
a	O
low	O
curtain	O
she	O
had	O
not	O
noticed	O
before	O
,	O
and	O
behind	O
it	O
was	O
a	O
little	O
door	O
about	O
fifteen	O
inches	O
high	O
:	O
she	O
tried	O
the	O
little	O
golden	O
key	O
in	O
the	O
lock	O
,	O
and	O
to	O
her	O
great	O
delight	O
it	O
fitted	O
!	O

Alice	O
opened	O
the	O
door	O
and	O
found	O
that	O
it	O
led	O
into	O
a	O
small	O
passage	O
,	O
not	O
much	O
larger	O
than	O
a	O
rat-hole	O
:	O
she	O
knelt	O
down	O
and	O
looked	O
along	O
the	O
passage	O
into	O
the	O
loveliest	O
garden	O
you	O
ever	O
saw.	O

How	O
she	O
longed	O
to	O
get	O
out	O
of	O
that	O
dark	O
hall	O
,	O
and	O
wander	O
about	O
among	O
those	O
beds	O
of	O
bright	O
flowers	O
and	O
those	O
cool	O
fountains	O
,	O
but	O
she	O
could	O
not	O
even	O
get	O
her	O
head	O
through	O
the	O
doorway	O
;	O
"	O
and	B-QUOTE
even	I-QUOTE
if	I-QUOTE
my	I-QUOTE
head	I-QUOTE
would	I-QUOTE
go	I-QUOTE
through	I-QUOTE
,	I-QUOTE
"	O
thought	O
poor	O
Alice	O
,	O
"	O
it	B-QUOTE
would	I-QUOTE
be	I-QUOTE
of	I-QUOTE
very	I-QUOTE
little	I-QUOTE
use	I-QUOTE
without	I-QUOTE
my	I-QUOTE
shoulders.	I-QUOTE

Oh	I-QUOTE
,	I-QUOTE
how	I-QUOTE
I	I-QUOTE
wish	I-QUOTE
I	I-QUOTE
could	I-QUOTE
shut	I-QUOTE
up	I-QUOTE
like	I-QUOTE
a	I-QUOTE
telescope	I-QUOTE
!	I-QUOTE

I	I-QUOTE
think	I-QUOTE
I	I-QUOTE
could	I-QUOTE
,	I-QUOTE
if	I-QUOTE
I	I-QUOTE
only	I-QUOTE
knew	I-QUOTE
how	I-QUOTE
to	I-QUOTE
begin.	I-QUOTE

"	O
For	O
,	O
you	O
see	O
,	O
so	O
many	O
out-of-the-way	O
things	O
had	O
happened	O
lately	O
,	O
that	O
Alice	O
had	O
begun	O
to	O
think	O
that	O
very	O
few	O
things	O
indeed	O
were	O
really	O
impossible.	O

There	O
seemed	O
to	O
be	O
no	O
use	O
in	O
waiting	O
by	O
the	O
little	O
door	O
,	O
so	O
she	O
went	O
back	O
to	O
the	O
table	O
,	O
half	O
hoping	O
she	O
might	O
find	O
another	O
key	O
on	O
it	O
,	O
or	O
at	O
any	O
rate	O
a	O
book	O
of	O
rules	O
for	O
shutting	O
people	O
up	O
like	O
telescopes	O
:	O
this	O
time	O
she	O
found	O
a	O
little	O
bottle	O
on	O
it	O
,	O
(	O
"	O
which	B-QUOTE
certainly	I-QUOTE
was	I-QUOTE
not	I-QUOTE
here	I-QUOTE
before	I-QUOTE
,	I-QUOTE
"	O
said	O
Alice	O
,	O
)	O
and	O
round	O
the	O
neck	O
of	O
the	O
bottle	O
was	O
a	O
paper	O
label	O
,	O
with	O
the	O
words	O
"	O
DRINK	O
ME	O
,	O
"	O
beautifully	O
printed	O
on	O
it	O
in	O
large	O
letters.	O

It	O
was	O
all	O
very	O
well	O
to	O
say	O
"	O
Drink	O
me	O
,	O
"	O
but	O
the	O
wise	O
little	O
Alice	O
was	O
not	O
going	O
to	O
do	O
_that_	O
in	O
a	O
hurry.	O

"	O
No	B-QUOTE
,	I-QUOTE
I	I-QUOTE
'll	I-QUOTE
look	I-QUOTE
first	I-QUOTE
,	I-QUOTE
"	O
she	O
said	O
,	O
"	O
and	B-QUOTE
see	I-QUOTE
whether	I-QUOTE
it	I-QUOTE
's	I-QUOTE
marked	I-QUOTE
'_poison_	I-QUOTE
'	I-QUOTE
or	I-QUOTE
not	I-QUOTE
"	O
;	O
for	O
she	O
had	O
read	O
several	O
nice	O
little	O
histories	O
about	O
children	O
who	O
had	O
got	O
burnt	O
,	O
and	O
eaten	O
up	O
by	O
wild	O
beasts	O
and	O
other	O
unpleasant	O
things	O
,	O
all	O
because	O
they	O
_would_	O
not	O
remember	O
the	O
simple	O
rules	O
their	O
friends	O
had	O
taught	O
them	O
:	O
such	O
as	O
,	O
that	O
a	O
red-hot	O
poker	O
will	O
burn	O
you	O
if	O
you	O
hold	O
it	O
too	O
long	O
;	O
and	O
that	O
if	O
you	O
cut	O
your	O
finger	O
_very_	O
deeply	O
with	O
a	O
knife	O
,	O
it	O
usually	O
bleeds	O
;	O
and	O
she	O
had	O
never	O
forgotten	O
that	O
,	O
if	O
you	O
drink	O
much	O
from	O
a	O
bottle	O
marked	O
"	O
poison	O
,	O
"	O
it	O
is	O
almost	O
certain	O
to	O
disagree	O
with	O
you	O
,	O
sooner	O
or	O
later.	O

However	O
,	O
this	O
bottle	O
was	O
_not_	O
marked	O
"	O
poison	O
,	O
"	O
so	O
Alice	O
ventured	O
to	O
taste	O
it	O
,	O
and	O
finding	O
it	O
very	O
nice	O
,	O
(	O
it	O
had	O
,	O
in	O
fact	O
,	O
a	O
sort	O
of	O
mixed	O
flavour	O
of	O
cherry-tart	O
,	O
custard	O
,	O
pine-apple	O
,	O
roast	O
turkey	O
,	O
toffee	O
,	O
and	O
hot	O
buttered	O
toast	O
,	O
)	O
she	O
very	O
soon	O
finished	O
it	O
off.	O

*	O
*	O
*	O
*	O
*	O
*	O
*	O
*	O
*	O
*	O
*	O
*	O
*	O
*	O
*	O
*	O
*	O
*	O
*	O
*	O
"	O
What	B-QUOTE
a	I-QUOTE
curious	I-QUOTE
feeling	I-QUOTE
!	I-QUOTE

"	O
said	O
Alice	O
;	O
"	O
I	B-QUOTE
must	I-QUOTE
be	I-QUOTE
shutting	I-QUOTE
up	I-QUOTE
like	I-QUOTE
a	I-QUOTE
telescope.	I-QUOTE

"	O
And	O
so	O
it	O
was	O
indeed	O
:	O
she	O
was	O
now	O
only	O
ten	O
inches	O
high	O
,	O
and	O
her	O
face	O
brightened	O
up	O
at	O
the	O
thought	O
that	O
she	O
was	O
now	O
the	O
right	O
size	O
for	O
going	O
through	O
the	O
little	O
door	O
into	O
that	O
lovely	O
garden.	O

First	O
,	O
however	O
,	O
she	O
waited	O
for	O
a	O
few	O
minutes	O
to	O
see	O
if	O
she	O
was	O
going	O
to	O
shrink	O
any	O
further	O
:	O
she	O
felt	O
a	O
little	O
nervous	O
about	O
this	O
;	O
"	O
for	B-QUOTE
it	I-QUOTE
might	I-QUOTE
end	I-QUOTE
,	I-QUOTE
you	I-QUOTE
know	I-QUOTE
,	I-QUOTE
"	O
said	O
Alice	O
to	O
herself	O
,	O
"	O
in	B-QUOTE
my	I-QUOTE
going	I-QUOTE
out	I-QUOTE
altogether	I-QUOTE
,	I-QUOTE
like	I-QUOTE
a	I-QUOTE
candle.	I-QUOTE

I	I-QUOTE
wonder	I-QUOTE
what	I-QUOTE
I	I-QUOTE
should	I-QUOTE
be	I-QUOTE
like	I-QUOTE
then	I-QUOTE
?	I-QUOTE

"	O
And	O
she	O
tried	O
to	O
fancy	O
what	O
the	O
flame	O
of	O
a	O
candle	O
is	O
like	O
after	O
the	O
candle	O
is	O
blown	O
out	O
,	O
for	O
she	O
could	O
not	O
remember	O
ever	O
having	O
seen	O
such	O
a	O
thing.	O

After	O
a	O
while	O
,	O
finding	O
that	O
nothing	O
more	O
happened	O
,	O
she	O
decided	O
on	O
going	O
into	O
the	O
garden	O
at	O
once	O
;	O
but	O
,	O
alas	O
for	O
poor	O
Alice	O
!	O

when	O
she	O
got	O
to	O
the	O
door	O
,	O
she	O
found	O
she	O
had	O
forgotten	O
the	O
little	O
golden	O
key	O
,	O
and	O
when	O
she	O
went	O
back	O
to	O
the	O
table	O
for	O
it	O
,	O
she	O
found	O
she	O
could	O
not	O
possibly	O
reach	O
it	O
:	O
she	O
could	O
see	O
it	O
quite	O
plainly	O
through	O
the	O
glass	O
,	O
and	O
she	O
tried	O
her	O
best	O
to	O
climb	O
up	O
one	O
of	O
the	O
legs	O
of	O
the	O
table	O
,	O
but	O
it	O
was	O
too	O
slippery	O
;	O
and	O
when	O
she	O
had	O
tired	O
herself	O
out	O
with	O
trying	O
,	O
the	O
poor	O
little	O
thing	O
sat	O
down	O
and	O
cried.	O

"	O
Come	B-QUOTE
,	I-QUOTE
there	I-QUOTE
's	I-QUOTE
no	I-QUOTE
use	I-QUOTE
in	I-QUOTE
crying	I-QUOTE
like	I-QUOTE
that	I-QUOTE
!	I-QUOTE

"	O
said	O
Alice	O
to	O
herself	O
,	O
rather	O
sharply	O
;	O
"	O
I	B-QUOTE
advise	I-QUOTE
you	I-QUOTE
to	I-QUOTE
leave	I-QUOTE
off	I-QUOTE
this	I-QUOTE
minute	I-QUOTE
!	I-QUOTE

"	O
She	O
generally	O
gave	O
herself	O
very	O
good	O
advice	O
,	O
(	O
though	O
she	O
very	O
seldom	O
followed	O
it	O
)	O
,	O
and	O
sometimes	O
she	O
scolded	O
herself	O
so	O
severely	O
as	O
to	O
bring	O
tears	O
into	O
her	O
eyes	O
;	O
and	O
once	O
she	O
remembered	O
trying	O
to	O
box	O
her	O
own	O
ears	O
for	O
having	O
cheated	O
herself	O
in	O
a	O
game	O
of	O
croquet	O
she	O
was	O
playing	O
against	O
herself	O
,	O
for	O
this	O
curious	O
child	O
was	O
very	O
fond	O
of	O
pretending	O
to	O
be	O
two	O
people.	O

"	O
But	B-QUOTE
it	I-QUOTE
's	I-QUOTE
no	I-QUOTE
use	I-QUOTE
now	I-QUOTE
,	I-QUOTE
"	O
thought	O
poor	O
Alice	O
,	O
"	O
to	B-QUOTE
pretend	I-QUOTE
to	I-QUOTE
be	I-QUOTE
two	I-QUOTE
people	I-QUOTE
!	I-QUOTE

Why	I-QUOTE
,	I-QUOTE
there	I-QUOTE
's	I-QUOTE
hardly	I-QUOTE
enough	I-QUOTE
of	I-QUOTE
me	I-QUOTE
left	I-QUOTE
to	I-QUOTE
make	I-QUOTE
_one_	I-QUOTE
respectable	I-QUOTE
person	I-QUOTE
!	I-QUOTE

"	O
Soon	O
her	O
eye	O
fell	O
on	O
a	O
little	O
glass	O
box	O
that	O
was	O
lying	O
under	O
the	O
table	O
:	O
she	O
opened	O
it	O
,	O
and	O
found	O
in	O
it	O
a	O
very	O
small	O
cake	O
,	O
on	O
which	O
the	O
words	O
"	O
EAT	O
ME	O
"	O
were	O
beautifully	O
marked	O
in	O
currants.	O

"	O
Well	B-QUOTE
,	I-QUOTE
I	I-QUOTE
'll	I-QUOTE
eat	I-QUOTE
it	I-QUOTE
,	I-QUOTE
"	O
said	O
Alice	O
,	O
